timestamp,macAddress,Posizione,RSSI
2024-06-30T18:27:35.445523,FF:FF:11:10:14:A0,22,-66
2024-06-30T18:27:44.322990,FF:FF:11:10:14:A0,22,-64
2024-06-30T18:27:46.562018,FF:FF:11:10:14:A0,22,-64
