timestamp,macAddress,Posizione,RSSI
2024-07-01T15:37:29.892986,FF:FF:11:15:2D:C4,1,-71
2024-07-01T15:37:30.790085,FF:FF:11:15:2D:C4,1,-71
2024-07-01T15:37:34.039789,FF:FF:11:15:2D:C4,1,-72
2024-07-01T15:37:41.978574,FF:FF:11:15:2D:C4,1,-69
2024-07-01T15:38:14.336746,FF:FF:11:15:2D:C4,1,-62
2024-07-01T15:38:25.255163,FF:FF:11:15:2D:C4,1,-57
2024-07-01T15:38:34.359434,FF:FF:11:15:2D:C4,1,-68
2024-07-01T15:38:35.440932,FF:FF:11:15:2D:C4,1,-66
2024-07-01T15:38:36.557433,FF:FF:11:15:2D:C4,1,-79
