timestamp,macAddress,Posizione,RSSI
2024-07-01T15:37:29.870005,FF:FF:11:15:F5:9A,1,-77
2024-07-01T15:37:32.944905,FF:FF:11:15:F5:9A,1,-76
2024-07-01T15:37:41.911704,FF:FF:11:15:F5:9A,1,-74
2024-07-01T15:38:14.195266,FF:FF:11:15:F5:9A,1,-70
2024-07-01T15:38:25.130965,FF:FF:11:15:F5:9A,1,-70
2024-07-01T15:38:34.278278,FF:FF:11:15:F5:9A,1,-67
2024-07-01T15:38:36.513784,FF:FF:11:15:F5:9A,1,-62
2024-07-01T15:38:37.657305,FF:FF:11:15:F5:9A,1,-56
