timestamp,macAddress,Posizione,RSSI
2024-07-04T13:06:54.132010,FF:FF:11:10:14:A0,24,-82
2024-07-04T13:06:59.705681,FF:FF:11:10:14:A0,24,-70
2024-07-04T13:07:05.258079,FF:FF:11:10:14:A0,24,-70
