timestamp,macAddress,Posizione,RSSI
2024-07-04T12:59:28.142542,FF:FF:11:15:2D:C4,14,-60
2024-07-04T12:59:33.737312,FF:FF:11:15:2D:C4,14,-61
2024-07-04T12:59:34.847356,FF:FF:11:15:2D:C4,14,-60
