timestamp,macAddress,Posizione,RSSI
2024-06-27T20:00:45.834107,FF:FF:11:15:F5:9A,1,-57
2024-06-27T20:00:50.235856,FF:FF:11:15:F5:9A,1,-64
2024-06-27T20:00:54.741645,FF:FF:11:15:F5:9A,1,-63
2024-06-27T20:00:55.765451,FF:FF:11:15:F5:9A,1,-59
2024-06-27T20:00:58.027703,FF:FF:11:15:F5:9A,1,-62
2024-06-27T20:01:01.295055,FF:FF:11:15:F5:9A,1,-59
