timestamp,macAddress,Posizione,RSSI
2024-06-27T19:48:49.079808,FF:FF:11:15:2D:C4,24,-65
2024-06-27T19:48:50.156156,FF:FF:11:15:2D:C4,24,-67
2024-06-27T19:48:57.963899,FF:FF:11:15:2D:C4,24,-64
2024-06-27T19:49:02.401454,FF:FF:11:15:2D:C4,24,-63
