timestamp,macAddress,Posizione,RSSI
2024-06-27T19:48:02.654571,FF:FF:11:15:2D:C4,23,-64
2024-06-27T19:48:09.283600,FF:FF:11:15:2D:C4,23,-60
2024-06-27T19:48:14.866024,FF:FF:11:15:2D:C4,23,-65
