timestamp,macAddress,Posizione,RSSI
2024-06-27T20:12:48.273965,FF:FF:11:10:14:A0,16,-63
2024-06-27T20:12:49.325473,FF:FF:11:10:14:A0,16,-67
2024-06-27T20:12:50.627552,FF:FF:11:10:14:A0,16,-72
2024-06-27T20:12:57.078586,FF:FF:11:10:14:A0,16,-72
2024-06-27T20:13:01.584101,FF:FF:11:10:14:A0,16,-71
2024-06-27T20:13:02.714948,FF:FF:11:10:14:A0,16,-72
