timestamp,macAddress,Posizione,RSSI
2024-06-27T20:14:39.379323,FF:FF:11:10:14:A0,19,-73
2024-06-27T20:14:40.608114,FF:FF:11:10:14:A0,19,-73
2024-06-27T20:14:41.631654,FF:FF:11:10:14:A0,19,-81
2024-06-27T20:14:43.886655,FF:FF:11:10:14:A0,19,-72
2024-06-27T20:14:46.138620,FF:FF:11:10:14:A0,19,-67
2024-06-27T20:14:52.998602,FF:FF:11:10:14:A0,19,-69
2024-06-27T20:14:53.843905,FF:FF:11:10:14:A0,19,-73
