timestamp,macAddress,Posizione,RSSI
2024-07-01T16:39:15.911232,FF:FF:11:15:F5:9A,5,-69
2024-07-01T16:39:17.011157,FF:FF:11:15:F5:9A,5,-63
2024-07-01T16:39:18.126224,FF:FF:11:15:F5:9A,5,-63
2024-07-01T16:39:19.207176,FF:FF:11:15:F5:9A,5,-69
2024-07-01T16:39:20.324433,FF:FF:11:15:F5:9A,5,-66
2024-07-01T16:39:23.682026,FF:FF:11:15:F5:9A,5,-73
2024-07-01T16:39:24.782005,FF:FF:11:15:F5:9A,5,-74
2024-07-01T16:39:29.247803,FF:FF:11:15:F5:9A,5,-78
2024-07-01T16:39:30.360285,FF:FF:11:15:F5:9A,5,-82
