timestamp,macAddress,Posizione,RSSI
2024-07-01T16:39:55.190700,FF:FF:11:10:14:A0,6,-70
2024-07-01T16:39:58.499927,FF:FF:11:10:14:A0,6,-68
2024-07-01T16:40:11.933784,FF:FF:11:10:14:A0,6,-63
