timestamp,macAddress,Posizione,RSSI
2024-07-04T13:03:12.129099,FF:FF:11:10:14:A0,19,-60
2024-07-04T13:03:14.406563,FF:FF:11:10:14:A0,19,-64
2024-07-04T13:03:20.003278,FF:FF:11:10:14:A0,19,-67
2024-07-04T13:03:27.677098,FF:FF:11:10:14:A0,19,-77
