timestamp,macAddress,Posizione,RSSI
2024-07-01T16:41:16.341837,FF:FF:11:10:14:A0,8,-69
2024-07-01T16:41:21.900663,FF:FF:11:10:14:A0,8,-66
2024-07-01T16:41:31.944871,FF:FF:11:10:14:A0,8,-66
