timestamp,macAddress,Posizione,RSSI
2024-07-04T10:15:26.657670,FF:FF:11:10:14:A0,1,-60
2024-07-04T10:15:28.867435,FF:FF:11:10:14:A0,1,-58
2024-07-04T10:15:31.077026,FF:FF:11:10:14:A0,1,-62
2024-07-04T10:15:33.347935,FF:FF:11:10:14:A0,1,-59
2024-07-04T10:15:35.546294,FF:FF:11:10:14:A0,1,-60
2024-07-04T10:15:36.758934,FF:FF:11:10:14:A0,1,-61
2024-07-04T10:16:06.896130,FF:FF:11:10:14:A0,1,-59
